action_block_r	action_enter_r	action_recheck_r	association_status	end_return_10m_n	end_return_10m_r	end_return_1m_n	end_return_1m_r	end_return_20m_n	end_return_20m_r	end_return_30m_n	end_return_30m_r	end_return_3m_n	end_return_3m_r	end_return_5m_n	end_return_5m_r	end_return_60m_n	end_return_60m_r	entry_target_n	entry_target_proxy_r	family	field	field_role	missing_pct	n_present	nonentry_avoidance_n	nonentry_avoidance_proxy_r	outcome_n	outcome_target_first_r	type	unique	values
			derived_decision_output																	machine_core_output	machine_core_output.risk_assessments[5].disposition	derived_decision_output	99.87	4					categorical	1	"{""BLOCKING"": 4}"
			derived_decision_output																	machine_core_output	machine_core_output.risk_assessments[5].fact_id	derived_decision_output	99.87	4					categorical	2	"{""hard_blocker:blocking_overextension"": 1, ""hard_blocker:large_sell_print_present"": 3}"
			derived_decision_output																	machine_core_output	machine_core_output.risk_assessments[5].risk_code	derived_decision_output	99.87	4					categorical	1	"{""STRUCTURE_INVALIDATED"": 4}"
			derived_decision_output																	machine_core_output	machine_core_output.schema	derived_decision_output	0.0	3078					categorical	1	"{""entry_action_counterweight_comparative_adjudication_v2"": 3078}"
			computed_or_insufficient	2924		2905		1271		972		2581		2343		541		39		payload	payload.ai_input_semantics.canonical_candle_owner	collected_raw_precursor	5.0	2924	2885		2924		categorical	1	"{""entry_candle_context"": 2924}"
			computed_or_insufficient	2924		2905		1271		972		2581		2343		541		39		payload	payload.ai_input_semantics.duplicate_candle_views_omitted	collected_raw_precursor	5.0	2924	2885		2924		categorical	1	"{""True"": 2924}"
			computed_or_insufficient	2924		2905		1271		972		2581		2343		541		39		payload	payload.ai_input_semantics.forming_bar_volume_is_partial	collected_raw_precursor	5.0	2924	2885		2924		categorical	1	"{""True"": 2924}"
			computed_or_insufficient	2924		2905		1271		972		2581		2343		541		39		payload	payload.ai_input_semantics.missing_is_not_zero	collected_raw_precursor	5.0	2924	2885		2924		categorical	1	"{""True"": 2924}"
			identity_or_clock																	payload	payload.ai_input_semantics.source_timestamp_and_route_are_authoritative	collected_raw_precursor	5.0	2924					categorical	1	"{""True"": 2924}"
			computed_or_insufficient	2924		2905		1271		972		2581		2343		541		39		payload	payload.ai_market_snapshot_v1.actual_execution_venue	collected_raw_precursor	5.0	2924	2885		2924		categorical	1	"{""UNKNOWN"": 2924}"
			computed_or_insufficient	2924		2905		1271		972		2581		2343		541		39		payload	payload.ai_market_snapshot_v1.ai_input_preflight_v1.allowed	collected_raw_precursor	5.0	2924	2885		2924		categorical	1	"{""True"": 2924}"
			computed_or_insufficient	594		587		311		227		512		518		122		27		payload	payload.ai_market_snapshot_v1.ai_input_preflight_v1.blocker_evaluation_order.length	collected_raw_precursor	80.7	594	567		594		numeric	1	"{""max"": 0.0, ""median"": 0.0, ""min"": 0.0, ""q10"": 0.0, ""q90"": 0.0}"
			computed_or_insufficient	594		587		311		227		512		518		122		27		payload	payload.ai_market_snapshot_v1.ai_input_preflight_v1.blockers.length	collected_raw_precursor	80.7	594	567		594		numeric	1	"{""max"": 0.0, ""median"": 0.0, ""min"": 0.0, ""q10"": 0.0, ""q90"": 0.0}"
			computed_or_insufficient	2924		2905		1271		972		2581		2343		541		39		payload	payload.ai_market_snapshot_v1.ai_input_preflight_v1.broker_route_match_state	collected_raw_precursor	5.0	2924	2885		2924		categorical	1	"{""matched"": 2924}"
			computed_or_insufficient	2924		2905		1271		972		2581		2343		541		39		payload	payload.ai_market_snapshot_v1.ai_input_preflight_v1.broker_route_matches_venue	collected_raw_precursor	5.0	2924	2885		2924		categorical	1	"{""True"": 2924}"
			computed_or_insufficient	594		587		311		227		512		518		122		27		payload	payload.ai_market_snapshot_v1.ai_input_preflight_v1.feature_allowed	collected_raw_precursor	80.7	594	567		594		categorical	1	"{""True"": 594}"
			computed_or_insufficient	594		587		311		227		512		518		122		27		payload	payload.ai_market_snapshot_v1.ai_input_preflight_v1.feature_blockers.length	collected_raw_precursor	80.7	594	567		594		numeric	1	"{""max"": 0.0, ""median"": 0.0, ""min"": 0.0, ""q10"": 0.0, ""q90"": 0.0}"
0.00341	-0.03838	0.00563	computed_or_insufficient	2924	0.00283	2905	-0.03993	1271	-0.00745	972	-0.0491	2581	-0.00581	2343	-0.01402	541	0.04101	39	-0.05903	payload	payload.ai_market_snapshot_v1.ai_input_preflight_v1.max_source_skew_ms	collected_raw_precursor	5.0	2924	2885	0.02258	2924	-0.02457	numeric	2786	"{""max"": 2914.631, ""median"": 94.707, ""min"": 0.0, ""q10"": 2.1796, ""q90"": 1203.0993}"
0.0636	0.01046	0.05964	computed_or_insufficient	908	0.04237	901	0.03216	547		406		815	0.03788	815	0.03973	149		29		payload	payload.ai_market_snapshot_v1.ai_input_preflight_v1.missing_sources.contains:broker_position	collected_raw_precursor	70.5	908	879	0.05275	908	0.05201	categorical	2	"{""False"": 905, ""True"": 3}"
0.1928	0.07241	0.16649	computed_or_insufficient	908	0.35997	901	0.2705	547	0.45037	406	0.45647	815	0.32103	815	0.32752	149	0.29257	29	0.12502	payload	payload.ai_market_snapshot_v1.ai_input_preflight_v1.missing_sources.contains:investor	collected_raw_precursor	70.5	908	879	0.4787	908	0.46436	categorical	2	"{""False"": 651, ""True"": 257}"
0.0625	0.01907	0.05552	computed_or_insufficient	908	0.03737	901	0.1237	547	0.04018	406	0.05455	815	0.06615	815	0.0197	149	0.07101	29	0.10157	payload	payload.ai_market_snapshot_v1.ai_input_preflight_v1.missing_sources.contains:program	collected_raw_precursor	70.5	908	879	0.11554	908	0.11532	categorical	2	"{""False"": 781, ""True"": 127}"
0.22439	-0.07958	-0.19542	computed_or_insufficient	908	-0.39752	901	-0.57656	547	-0.47374	406	-0.5293	815	-0.44174	815	-0.40606	149	-0.39917	29	0.01762	payload	payload.ai_market_snapshot_v1.ai_input_preflight_v1.missing_sources.length	collected_raw_precursor	70.5	908	879	0.52237	908	-0.50725	numeric	3	"{""max"": 2.0, ""median"": 0.0, ""min"": 0.0, ""q10"": 0.0, ""q90"": 1.0}"
			unstable_array_index																	payload	payload.ai_market_snapshot_v1.ai_input_preflight_v1.missing_sources[0]	collected_raw_precursor	87.52	384					categorical	3	"{""broker_position"": 3, ""investor"": 254, ""program"": 127}"
			unstable_array_index																	payload	payload.ai_market_snapshot_v1.ai_input_preflight_v1.missing_sources[1]	collected_raw_precursor	99.9	3					categorical	1	"{""investor"": 3}"
0.02945	0.0108	0.02708	computed_or_insufficient	2924	0.00647	2905	0.02498	1271	0.00228	972	0.03062	2581	0.01724	2343	0.00592	541		39		payload	payload.ai_market_snapshot_v1.ai_input_preflight_v1.position_authority_reconciled	collected_raw_precursor	5.0	2924	2885	0.03432	2924	0.03374	categorical	2	"{""False"": 25, ""True"": 2899}"
0.02945	0.0108	0.02708	computed_or_insufficient	2924	0.00647	2905	0.02498	1271	0.00228	972	0.03062	2581	0.01724	2343	0.00592	541		39		payload	payload.ai_market_snapshot_v1.ai_input_preflight_v1.position_reconciled	collected_raw_precursor	5.0	2924	2885	0.03432	2924	0.03374	categorical	2	"{""False"": 25, ""True"": 2899}"
			computed_or_insufficient	2924		2905		1271		972		2581		2343		541		39		payload	payload.ai_market_snapshot_v1.ai_input_preflight_v1.position_reconciliation_mode	collected_raw_precursor	5.0	2924	2885		2924		categorical	1	"{""not_required"": 2924}"
			no_observed_value																	payload	payload.ai_market_snapshot_v1.ai_input_preflight_v1.primary_blocker	collected_raw_precursor	100.0	0					categorical	0	{}
			no_observed_value																	payload	payload.ai_market_snapshot_v1.ai_input_preflight_v1.primary_blocker_category	collected_raw_precursor	100.0	0					categorical	0	{}
			computed_or_insufficient	594		587		311		227		512		518		122		27		payload	payload.ai_market_snapshot_v1.ai_input_preflight_v1.quality_warnings.length	collected_raw_precursor	80.7	594	567		594		numeric	1	"{""max"": 0.0, ""median"": 0.0, ""min"": 0.0, ""q10"": 0.0, ""q90"": 0.0}"
			computed_or_insufficient	2924		2905		1271		972		2581		2343		541		39		payload	payload.ai_market_snapshot_v1.ai_input_preflight_v1.schema	collected_raw_precursor	5.0	2924	2885		2924		categorical	1	"{""ai_input_preflight_v1"": 2924}"
			computed_or_insufficient	2924		2905		1271		972		2581		2343		541		39		payload	payload.ai_market_snapshot_v1.ai_input_preflight_v1.simulation_position_reconciled	collected_raw_precursor	5.0	2924	2885		2924		categorical	1	"{""False"": 2924}"
			computed_or_insufficient	2924		2905		1271		972		2581		2343		541		39		payload	payload.ai_market_snapshot_v1.ai_input_preflight_v1.source_allowed	collected_raw_precursor	5.0	2924	2885		2924		categorical	1	"{""True"": 2924}"
			computed_or_insufficient	594		587		311		227		512		518		122		27		payload	payload.ai_market_snapshot_v1.ai_input_preflight_v1.source_blocker_evaluation_order.length	collected_raw_precursor	80.7	594	567		594		numeric	1	"{""max"": 0.0, ""median"": 0.0, ""min"": 0.0, ""q10"": 0.0, ""q90"": 0.0}"
			computed_or_insufficient	594		587		311		227		512		518		122		27		payload	payload.ai_market_snapshot_v1.ai_input_preflight_v1.source_blockers.length	collected_raw_precursor	80.7	594	567		594		numeric	1	"{""max"": 0.0, ""median"": 0.0, ""min"": 0.0, ""q10"": 0.0, ""q90"": 0.0}"
0.0193	0.00775	0.01759	computed_or_insufficient	2924	0.16451	2905	0.08764	1271	0.21964	972	0.19048	2581	0.10563	2343	0.12784	541	0.11325	39	0.10113	payload	payload.ai_market_snapshot_v1.ai_input_preflight_v1.status	collected_raw_precursor	5.0	2924	2885	0.11099	2924	0.10744	categorical	2	"{""fresh_consistent"": 2540, ""partial"": 384}"
			computed_or_insufficient	2924		2905		1271		972		2581		2343		541		39		payload	payload.ai_market_snapshot_v1.ai_input_preflight_v1.venue_consistent	collected_raw_precursor	5.0	2924	2885		2924		categorical	1	"{""True"": 2924}"
0.01326	0.00152	0.0137	computed_or_insufficient	2924	0.21073	2905	0.08781	1271	0.26969	972	0.19234	2581	0.13458	2343	0.18784	541	0.03591	39	0.05774	payload	payload.ai_market_snapshot_v1.broker_route	collected_raw_precursor	5.0	2924	2885	0.13538	2924	0.13424	categorical	2	"{""NXT"": 691, ""SOR"": 2233}"
			computed_or_insufficient	2924		2905		1271		972		2581		2343		541		39		payload	payload.ai_market_snapshot_v1.broker_route_match_state	collected_raw_precursor	5.0	2924	2885		2924		categorical	1	"{""matched"": 2924}"
			identity_or_clock																	payload	payload.ai_market_snapshot_v1.captured_at	collected_raw_precursor	5.0	2924					categorical	2924	"{""2026-09-14T09:03:44.204787+09:00"": 1, ""2026-09-14T09:03:47.023183+09:00"": 1, ""2026-09-14T09:13:20.390167+09:00"": 1, ""2026-09-14T09:16:50.728574+09:00"": 1, ""2026-09-14T09:17:07.040249+09:00"": 1, ""2026-09-14T09:17:23.651048+09:00"": 1, ""2026-09-14T09:18:03.646433+09:00"": 1, ""2026-09-14T09:18:23.224446+09:00"": 1}"
			computed_or_insufficient	2924		2905		1271		972		2581		2343		541		39		payload	payload.ai_market_snapshot_v1.decision_stage	collected_raw_precursor	5.0	2924	2885		2924		categorical	1	"{""entry_context"": 2924}"
0.01522	0.00466	0.01516	computed_or_insufficient	2924	0.2233	2905	0.09757	1271	0.30523	972	0.25836	2581	0.14533	2343	0.19593	541	0.14197	39	0.23979	payload	payload.ai_market_snapshot_v1.effective_venue	collected_raw_precursor	5.0	2924	2885	0.15594	2924	0.15291	categorical	3	"{""KRX"": 2233, ""KRX_NXT_INTEGRATED"": 434, ""PREMARKET_KRX_LIKE"": 257}"
0.01755	0.00452	0.01768	computed_or_insufficient	2924	0.22119	2905	0.09897	1271	0.30448	972	0.25836	2581	0.14418	2343	0.19674	541	0.14392	39	0.23979	payload	payload.ai_market_snapshot_v1.effective_venue_input	collected_raw_precursor	5.0	2924	2885	0.15678	2924	0.15377	categorical	3	"{""KRX"": 2226, ""KRX_NXT_INTEGRATED"": 441, ""PREMARKET_KRX_LIKE"": 257}"
			computed_or_insufficient	2924		2905		1271		972		2581		2343		541		39		payload	payload.ai_market_snapshot_v1.executable_quote_reanchor.applied	collected_raw_precursor	5.0	2924	2885		2924		categorical	1	"{""False"": 2924}"
			computed_or_insufficient	2924		2905		1271		972		2581		2343		541		39		payload	payload.ai_market_snapshot_v1.executable_quote_reanchor.authority	collected_raw_precursor	5.0	2924	2885		2924		categorical	1	"{""quote_and_current_price_only"": 2924}"
0.01095	0.02342	0.00549	computed_or_insufficient	2924	0.05646	2905	0.06574	1271	0.05251	972	0.04449	2581	0.07698	2343	0.08008	541	0.03865	39		payload	payload.ai_market_snapshot_v1.executable_quote_reanchor.freshness_state	collected_raw_precursor	5.0	2924	2885	0.08938	2924	0.08927	categorical	2	"{""fresh_ws"": 114, ""not_provided"": 2810}"
			identity_or_clock																	payload	payload.ai_market_snapshot_v1.executable_quote_reanchor.observed_epoch	collected_raw_precursor	96.3	114					numeric	114	"{""max"": 1789555067.3889, ""median"": 1789514762.3488, ""min"": 1789350418.2848, ""q10"": 1789363755.69756, ""q90"": 1789553003.66259}"
			no_observed_value																	payload	payload.ai_market_snapshot_v1.executable_quote_reanchor.request_code	collected_raw_precursor	100.0	0					categorical	0	{}
			computed_or_insufficient	2924		2905		1271		972		2581		2343		541		39		payload	payload.ai_market_snapshot_v1.executable_quote_reanchor.source	collected_raw_precursor	5.0	2924	2885		2924		categorical	1	"{""ws"": 2924}"
			computed_or_insufficient	2924		2905		1271		972		2581		2343		541		39		payload	payload.ai_market_snapshot_v1.executable_quote_reanchor.tape_or_event_venue_authority	collected_raw_precursor	5.0	2924	2885		2924		categorical	1	"{""False"": 2924}"
0.07138	0.02326	0.06633	computed_or_insufficient	2924	0.03287	2905	0.0104	1271	0.12591	972	0.06636	2581	0.01245	2343	0.00846	541	0.00525	39	0.02703	payload	payload.ai_market_snapshot_v1.integrated_sor_execution_view_only	collected_raw_precursor	5.0	2924	2885	0.01597	2924	0.01591	categorical	2	"{""False"": 2334, ""True"": 590}"
0.07967	0.02423	0.07464	computed_or_insufficient	2924	0.24291	2905	0.09866	1271	0.3075	972	0.25879	2581	0.14816	2343	0.2035	541	0.14271	39	0.24492	payload	payload.ai_market_snapshot_v1.integrated_sor_route_proof	collected_raw_precursor	5.0	2924	2885	0.15758	2924	0.15456	categorical	4	"{""entry_sor_integrated_execution_view"": 590, ""missing:integrated_candle_route,integrated_realtime_routes"": 1643, ""missing:krx_regular_cohort,sor_broker_route"": 434, ""missing:krx_regular_cohort,sor_broker_route,integrated_candle_route"": 257}"
0.07138	0.02326	0.06633	computed_or_insufficient	2924	0.03287	2905	0.0104	1271	0.12591	972	0.06636	2581	0.01245	2343	0.00846	541	0.00525	39	0.02703	payload	payload.ai_market_snapshot_v1.integrated_sor_route_proven	collected_raw_precursor	5.0	2924	2885	0.01597	2924	0.01591	categorical	2	"{""False"": 2334, ""True"": 590}"
			identity_or_clock																	payload	payload.ai_market_snapshot_v1.market_data_health.as_of_epoch	collected_raw_precursor	80.7	594					numeric	594	"{""max"": 1790157887.472988, ""median"": 1790052398.938434, ""min"": 1789962033.882063, ""q10"": 1789966558.137054, ""q90"": 1790140172.264414}"
			computed_or_insufficient	594		587		311		227		512		518		122		27		payload	payload.ai_market_snapshot_v1.market_data_health.decision_authority	collected_raw_precursor	80.7	594	567		594		categorical	1	"{""False"": 594}"
-0.02099	-0.05385	0.0434	computed_or_insufficient	594	-0.01471	587	0.0033	311	-0.03056	227	-0.04235	512	-0.03614	518	-0.03251	122	0.0543	27	-0.26647	payload	payload.ai_market_snapshot_v1.market_data_health.executable_quote_receive_age_ms	collected_raw_precursor	80.7	594	567	-0.11798	594	0.10367	numeric	594	"{""max"": 2958.601952, ""median"": 237.629652, ""min"": 8.045912, ""q10"": 83.816361, ""q90"": 1173.130822}"
			computed_or_insufficient	594		587		311		227		512		518		122		27		payload	payload.ai_market_snapshot_v1.market_data_health.missing_values_imputed	collected_raw_precursor	80.7	594	567		594		categorical	1	"{""False"": 594}"
			computed_or_insufficient	594		587		311		227		512		518		122		27		payload	payload.ai_market_snapshot_v1.market_data_health.quiet_tape_after_ms	collected_raw_precursor	80.7	594	567		594		numeric	1	"{""max"": 10000.0, ""median"": 10000.0, ""min"": 10000.0, ""q10"": 10000.0, ""q90"": 10000.0}"
			computed_or_insufficient	594		587		311		227		512		518		122		27		payload	payload.ai_market_snapshot_v1.market_data_health.quote_max_age_ms	collected_raw_precursor	80.7	594	567		594		numeric	1	"{""max"": 3000.0, ""median"": 3000.0, ""min"": 3000.0, ""q10"": 3000.0, ""q90"": 3000.0}"
			no_observed_value																	payload	payload.ai_market_snapshot_v1.market_data_health.rest_quote	collected_raw_precursor	100.0	0					categorical	0	{}
			computed_or_insufficient	303		303		149		106		254		253		45		13		payload	payload.ai_market_snapshot_v1.market_data_health.routes.KRX|krx_only.effective_venue	collected_raw_precursor	90.16	303	290		303		categorical	1	"{""KRX"": 303}"
			computed_or_insufficient	303		303		149		106	0.63812	254		253		45	0.6303	13		payload	payload.ai_market_snapshot_v1.market_data_health.routes.KRX|krx_only.item	collected_raw_precursor	90.16	303	290		303		categorical	65	"{""036540"": 11, ""052710"": 9, ""092790"": 9, ""125490"": 16, ""232140"": 22, ""321370"": 19, ""425040"": 26, ""478340"": 17}"
			computed_or_insufficient	303		303		149		106		254		253		45		13		payload	payload.ai_market_snapshot_v1.market_data_health.routes.KRX|krx_only.market_data_scope	collected_raw_precursor	90.16	303	290		303		categorical	1	"{""KRX"": 303}"
			computed_or_insufficient	303		303		149		106		254		253		45		13		payload	payload.ai_market_snapshot_v1.market_data_health.routes.KRX|krx_only.market_no_print_proven	collected_raw_precursor	90.16	303	290		303		categorical	1	"{""False"": 303}"
			computed_or_insufficient	303		303		149		106		254		253		45		13		payload	payload.ai_market_snapshot_v1.market_data_health.routes.KRX|krx_only.market_route	collected_raw_precursor	90.16	303	290		303		categorical	1	"{""krx_only"": 303}"
0.04822	0.01218	0.05263	computed_or_insufficient	303	0.05735	303	0.04252	149		106		254	0.05024	253		45		13		payload	payload.ai_market_snapshot_v1.market_data_health.routes.KRX|krx_only.observation_continuity_proven	collected_raw_precursor	90.16	303	290	0.07525	303	0.07306	categorical	2	"{""False"": 1, ""True"": 302}"
			computed_or_insufficient	303		303		149		106		254		253		45		13		payload	payload.ai_market_snapshot_v1.market_data_health.routes.KRX|krx_only.provider_trade_date_basis	collected_raw_precursor	90.16	303	290		303		categorical	1	"{""local_receive_calendar_date_not_provider_date"": 303}"
			computed_or_insufficient	303		303		149		106		254		253		45		13		payload	payload.ai_market_snapshot_v1.market_data_health.routes.KRX|krx_only.provider_trade_time_precision_ms	collected_raw_precursor	90.16	303	290		303		numeric	1	"{""max"": 1000.0, ""median"": 1000.0, ""min"": 1000.0, ""q10"": 1000.0, ""q90"": 1000.0}"
0.04902	-0.02752	-0.03726	computed_or_insufficient	302	0.01384	302	-0.04084	149	-0.0516	106	-0.11641	253	-0.02294	253	-0.03461	45		13		payload	payload.ai_market_snapshot_v1.market_data_health.routes.KRX|krx_only.quiet_episode_count	collected_raw_precursor	90.19	302	289	-0.0485	302	0.04831	numeric	2	"{""max"": 1.0, ""median"": 0.0, ""min"": 0.0, ""q10"": 0.0, ""q90"": 0.0}"
-0.09665	-0.02179	0.1044	computed_or_insufficient	303	-0.14299	303	-0.06056	149	-0.20824	106	-0.23217	254	-0.04696	253	-0.09424	45	-0.15929	13		payload	payload.ai_market_snapshot_v1.market_data_health.routes.KRX|krx_only.quote_receive_age_ms	collected_raw_precursor	90.16	303	290	-0.04508	303	0.03128	numeric	303	"{""max"": 2304.647446, ""median"": 315.649033, ""min"": 9.74822, ""q10"": 85.231495, ""q90"": 1295.522356}"
